"shape_id","shape_pt_lat","shape_pt_lon","shape_pt_sequence"
"570020","42.3490511771","-71.1578094728",110003
"570020","42.3490350822","-71.1580259715",110004
"570020","42.3490186983","-71.1582376624",110005
"570020","42.3489636839","-71.1586548752",110006
"570020","42.3489153054","-71.1589969549",110007
"570020","42.3489015135","-71.1591579504",110008
"570020","42.3488880209","-71.1593274526",110009
"570020","42.348877615","-71.1596127273",110010
"570020","42.3488784819","-71.1599057099",110011
"570020","42.3489025584","-71.1604386548",110012
"570020","42.3489103824","-71.1605791876",110013
"570020","42.3489103824","-71.1605791876",120001
"570020","42.3489509401","-71.1613051502",120002
"570020","42.3489505036","-71.1616229257",120003
"570020","42.3489756198","-71.1621388492",120004
"570020","42.3489811278","-71.1624258886",120005
"570020","42.3490095603","-71.1627638567",120006
"570020","42.3490208661","-71.1629698498",120007
"570020","42.3490208661","-71.1629698498",130001
"570020","42.3490275406","-71.1630937423",130002
"570020","42.3491012374","-71.1633341773",130003
"570020","42.3491178543","-71.1633862497",130004
"570020","42.3493140096","-71.1637455237",130005
"570020","42.3496453791","-71.1642694443",130006
"570020","42.3498854794","-71.1646432886",130007
"570020","42.3498854794","-71.1646432886",140001
"570020","42.349943644","-71.1647339855",140002
"570020","42.3500279836","-71.1648611679",140003
"570020","42.3501577402","-71.1651305374",140004
"570020","42.3502586633","-71.1653930315",140005
"570020","42.3502983615","-71.1655504167",140006
"570020","42.3504172111","-71.1661276384",140007
"570020","42.350486217","-71.1666451941",140008
"570020","42.3504879171","-71.1666636823",140009
"570020","42.3504879171","-71.1666636823",150001
"570020","42.3505608342","-71.1673957856",150002
"570020","42.3505897086","-71.1676068714",150003
"570020","42.3506030386","-71.1677566284",150004
"570020","42.3506355168","-71.1678855682",150005
"570020","42.3506496162","-71.1681118997",150006
"570020","42.3506511291","-71.1682557999",150007
"570020","42.3506436633","-71.168426383",150008
"570020","42.3505920278","-71.168600527",150009
"570020","42.3505849402","-71.1686168416",150010
"570021","42.3384464831","-71.1022427259",10001
"570021","42.3387511661","-71.1020303518",10002
"570021","42.3392817563","-71.1016793291",10003
"570021","42.3401330265","-71.1010610738",10004
"570021","42.3401937721","-71.1010111264",10005
"570021","42.3402276364","-71.1009643075",10006
"570021","42.3402485986","-71.1009160904",10007
"570021","42.3402598834","-71.1008468509",10008
"570021","42.3402598834","-71.1008468509",20001
"570021","42.3402625684","-71.1008298193",20002
"570021","42.3402750466","-71.1007091583",20003
"570021","42.339885114","-71.1002363204",20004
"570021","42.3396487072","-71.0998805092",20005
"570021","42.3394418924","-71.0995910917",20006
"570021","42.3392431878","-71.0992668562",20007
"570021","42.3390832467","-71.09896346",20008
"570021","42.3389574793","-71.0987023844",20009
"570021","42.3388113633","-71.0983508194",20010
"570021","42.3387481712","-71.0981714611",20011
"570021","42.3383748694","-71.0984556749",20012
"570021","42.3379884852","-71.0986870768",20013
"570021","42.3374118416","-71.0990491353",20014
"570021","42.3371521729","-71.0983195554",20015
"570021","42.3372410719","-71.0983167719",20016
"570021","42.3373106787","-71.0982900695",20017
"570021","42.337429738","-71.0982016551",20018
"570021","42.3379630842","-71.0977004226",20019
"570021","42.3381756433","-71.0975126557",20020
"570021","42.3384170508","-71.0973350605",20021
"570021","42.3385284137","-71.0974782329",20022
"570021","42.3385698216","-71.0975486156",20023
"570021","42.3386113109","-71.0976422998",20024
"570021","42.338702612","-71.0979339207",20025
"570021","42.3387164949","-71.0980588503",20026
"570021","42.3387481712","-71.0981714611",20027
"570021","42.3388113633","-71.0983508194",20028
"570021","42.3389574793","-71.0987023844",20029
"570021","42.3390832467","-71.09896346",20030
"570021","42.3392431878","-71.0992668562",20031
"570021","42.3394418924","-71.0995910917",20032
"570021","42.3396487072","-71.0998805092",20033
"570021","42.3398012532","-71.1000308262",20034
"570021","42.3399322552","-71.1001409629",20035
"570021","42.3400259606","-71.1001788386",20036
"570021","42.3401168075","-71.1001838128",20037
"570021","42.3402020878","-71.1001662593",20038
"570021","42.3402828632","-71.1001158146",20039
"570021","42.340383303","-71.1000386137",20040
"570021","42.3405151665","-71.0999231156",20041
"570021","42.34056879","-71.0998769107",20042
"570021","42.34062276","-71.0998514172",20043
"570021","42.340699352","-71.0998605499",20044
"570021","42.3407661595","-71.0998967463",20045
"570021","42.340876066","-71.1000166348",20046
"570021","42.3417240925","-71.1010724966",20047
"570021","42.3424895561","-71.1018241105",20048
"570021","42.3428315329","-71.1021593066",20049
"570021","42.3432994506","-71.1026498137",20050
"570021","42.3437858866","-71.1032589514",20051
"570021","42.3438805493","-71.103336038",20052
"570021","42.3438805493","-71.103336038",30001
"570021","42.3440390561","-71.1034656212",30002
"570021","42.3443287409","-71.1037575127",30003
"570021","42.3445929302","-71.1039770641",30004
"570021","42.3446925127","-71.1040485733",30005
"570021","42.3447689484","-71.1040921143",30006
"570021","42.3449454986","-71.104202353",30007
"570021","42.3451126579","-71.1042948952",30008
"570021","42.3451934802","-71.1043372997",30009
"570021","42.3451934802","-71.1043372997",40001
"570021","42.345334233","-71.104411512",40002
"570021","42.3454227411","-71.1044546085",40003
"570021","42.3456801728","-71.1046246402",40004
"570021","42.3465419678","-71.105067599",40005
"570021","42.3466645968","-71.1051382285",40006
"570021","42.3470680647","-71.1053232619",40007
"570021","42.3470680647","-71.1053232619",50001
"570021","42.3471255064","-71.1053495382",50002
"570021","42.347521288","-71.1055338824",50003
"570021","42.3478907544","-71.1057265314",50004
"570021","42.3482637853","-71.1059184205",50005
"570021","42.3482984399","-71.1059415104",50006
"570021","42.3482984399","-71.1059415104",60001
"570021","42.348390301","-71.1060023469",60002
"570021","42.3485684202","-71.10681213",60003
"570021","42.3485851285","-71.1068834232",60004
"570021","42.3488011893","-71.1086022737",60005
"570021","42.348853336","-71.1087662019",60006
"570021","42.3489232659","-71.1089144832",60007
"570021","42.348963272","-71.1089782347",60008
"570021","42.3490013044","-71.1090264611",60009
"570021","42.349145285","-71.1091631876",60010
"570021","42.349241146","-71.1091903406",60011
"570021","42.349416152","-71.1092514092",60012
"570021","42.3499289583","-71.1093133516",60013
"570021","42.3500656839","-71.1093339639",60014
"570021","42.3501524858","-71.1093600638",60015
"570021","42.3502354724","-71.109393956",60016
"570021","42.3504874833","-71.1096668984",60017
"570021","42.3505103878","-71.1098665269",60018
"570021","42.3505103878","-71.1098665269",70001
"570021","42.3506314058","-71.1109204927",70002
"570021","42.3509526222","-71.1136531615",70003
"570021","42.3509526222","-71.1136531615",80001
"570021","42.3509627903","-71.1137392969",80002
"570021","42.351199496","-71.1157544375",80003
"570021","42.3512234814","-71.115952214",80004
"570021","42.3512234814","-71.115952214",90001
"570021","42.3514412952","-71.1177440357",90002
"570021","42.3515142047","-71.1183799086",90003
"570021","42.3515142047","-71.1183799086",100001
"570021","42.3515303158","-71.1185215021",100002
"570021","42.3516247762","-71.1192859897",100003
"570021","42.3516961994","-71.1199729282",100004
"570021","42.3518579615","-71.1212616078",100005
"570021","42.3518824912","-71.1214608649",100006
"570021","42.3518824912","-71.1214608649",110001
"570021","42.3520479956","-71.1228079822",110002
"570021","42.3520962053","-71.1232002148",110003
"570021","42.3521321462","-71.1235333286",110004
"570021","42.3521321462","-71.1235333286",120001
"570021","42.3521604401","-71.1237939773",120002
"570021","42.3522150569","-71.1242165095",120003
"570021","42.3522178878","-71.1244110883",120004
"570021","42.3522280295","-71.1245756574",120005
"570021","42.3522141522","-71.1248639336",120006
"570021","42.3522176883","-71.1250226228",120007
"570021","42.3522317202","-71.1252023371",120008
"570021","42.3523462322","-71.1262397506",120009
"570021","42.3523462322","-71.1262397506",130001
"570021","42.352435296","-71.1270483157",130002
"570021","42.3525749147","-71.1282176623",130003
"570021","42.3525749147","-71.1282176623",140001
"570021","42.3525901438","-71.1283448376",140002
"570021","42.3527995283","-71.1300502189",140003
"570021","42.3527995283","-71.1300502189",150001
"570021","42.3528139025","-71.1301681511",150002
"570021","42.3530287246","-71.1319519438",150003
"570021","42.3530287246","-71.1319519438",160001
"570021","42.3530473336","-71.132107588",160002
"570021","42.3532626791","-71.1338928705",160003
"570021","42.3532626791","-71.1338928705",170001
"570021","42.3534847677","-71.1357365799",170002
"570021","42.3534939198","-71.1359403757",170003
"570021","42.3534939198","-71.1359403757",180001
"570021","42.3534968617","-71.1360028821",180002
"570021","42.3535141219","-71.1362543563",180003
"570021","42.3535247737","-71.1364988393",180004
"570021","42.3535527055","-71.1368279443",180005
"570021","42.3536002811","-71.1372953025",180006
"570021","42.3535275672","-71.1374707109",180007
"570021","42.3533425499","-71.1379723269",180008
"570021","42.3533425499","-71.1379723269",190001
"570021","42.3532046031","-71.138346775",190002
"570021","42.3529786164","-71.1389980827",190003
"570021","42.3528911373","-71.1392786395",190004
"570021","42.3527934942","-71.1395559238",190005
"570021","42.3525289972","-71.1402673747",190006
"570021","42.3523255647","-71.1408512088",190007
"570021","42.3523255647","-71.1408512088",200001
"570021","42.352266275","-71.1410213541",200002
"570021","42.3520521358","-71.1416048741",200003
"570021","42.3519332195","-71.1419259258",200004
"570021","42.351860933","-71.1421527451",200005
"570021","42.3517627307","-71.1424289138",200006
"570021","42.3516590307","-71.142790571",200007
"570021","42.3516412154","-71.1428857488",200008
"570021","42.3516412154","-71.1428857488",210001
"570021","42.3516204344","-71.1429979608",210002
"570021","42.3515844164","-71.1431520631",210003
"570021","42.3514193256","-71.143982049",210004
"570021","42.351331927","-71.1442925573",210005
"570021","42.3512342112","-71.1445502202",210006
"570021","42.3510590429","-71.1449633247",210007
"570021","42.3508310619","-71.1455139725",210008
"570021","42.3508310619","-71.1455139725",220001
"570021","42.3507863927","-71.1456222467",220002
"570021","42.3504400707","-71.1464184538",220003
"570021","42.3501509571","-71.1470804144",220004
"570021","42.3500693453","-71.1473120825",220005
"570021","42.3500693453","-71.1473120825",230001
"570021","42.3500405093","-71.1473940001",230002
"570021","42.3497902704","-71.1480279904",230003
"570021","42.3497440293","-71.1481614255",230004
"570021","42.3495654243","-71.1486215114",230005
"570021","42.3494393087","-71.1490176744",230006
"570021","42.3494066919","-71.1491199578",230007
"570021","42.3494066919","-71.1491199578",240001
"570021","42.3493547785","-71.1492833877",240002
"570021","42.3492668905","-71.1495280326",240003
"570021","42.3491949264","-71.1497755481",240004
"570021","42.3490972973","-71.1500657475",240005
"570021","42.3490408202","-71.1503531291",240006
"570021","42.3490004422","-71.1506108266",240007
"570021","42.3489956383","-71.1511073049",240008
"570021","42.3490264411","-71.1519450366",240009
"570021","42.3490264411","-71.1519450366",250001
"570021","42.3490282376","-71.1519945979",250002
"570021","42.3490351188","-71.1520922228",250003
"570021","42.3490616743","-71.1526162741",250004
"570021","42.3490966136","-71.153282335",250005
"570021","42.3490966136","-71.153282335",260001
"570021","42.3491056353","-71.1534531954",260002
"570021","42.3491238094","-71.1540209461",260003
"570021","42.3491239688","-71.1544389718",260004
"570021","42.3491209783","-71.1545396104",260005
"570021","42.3491209783","-71.1545396104",270001
"570021","42.3491177444","-71.1546506085",270002
"570021","42.3491149025","-71.1548008176",270003
"570021","42.3491115107","-71.1552251515",270004
"570021","42.3491007286","-71.1557479281",270005
"570021","42.3490916553","-71.1564760091",270006
"570021","42.3490767197","-71.1570801935",270007
"570021","42.3490771466","-71.1572233559",270008
"570021","42.3490771466","-71.1572233559",280001
"570021","42.3490776405","-71.1573890839",280002
"570021","42.3490511771","-71.1578094728",280003
"570021","42.3490350822","-71.1580259715",280004
"570021","42.3490186983","-71.1582376624",280005
"570021","42.3489636839","-71.1586548752",280006
"570021","42.3489153054","-71.1589969549",280007
"570021","42.3489015135","-71.1591579504",280008
"570021","42.3488880209","-71.1593274526",280009
"570021","42.348877615","-71.1596127273",280010
"570021","42.3488784819","-71.1599057099",280011
"570021","42.3489025584","-71.1604386548",280012
"570021","42.3489103824","-71.1605791876",280013
"570021","42.3489103824","-71.1605791876",290001
"570021","42.3489509401","-71.1613051502",290002
"570021","42.3489505036","-71.1616229257",290003
"570021","42.3489756198","-71.1621388492",290004
"570021","42.3489811278","-71.1624258886",290005
"570021","42.3490095603","-71.1627638567",290006
"570021","42.3490208661","-71.1629698498",290007
"570021","42.3490208661","-71.1629698498",300001
"570021","42.3490275406","-71.1630937423",300002
"570021","42.3491012374","-71.1633341773",300003
"570021","42.3491178543","-71.1633862497",300004
"570021","42.3493140096","-71.1637455237",300005
"570021","42.3496453791","-71.1642694443",300006
"570021","42.3498854794","-71.1646432886",300007
"570021","42.3498854794","-71.1646432886",310001
"570021","42.349943644","-71.1647339855",310002
"570021","42.3500279836","-71.1648611679",310003
"570021","42.3501577402","-71.1651305374",310004
"570021","42.3502586633","-71.1653930315",310005
"570021","42.3502983615","-71.1655504167",310006
"570021","42.3504172111","-71.1661276384",310007
"570021","42.350486217","-71.1666451941",310008
"570021","42.3504879171","-71.1666636823",310009
"570021","42.3504879171","-71.1666636823",320001
"570021","42.3505608342","-71.1673957856",320002
"570021","42.3505897086","-71.1676068714",320003
"570021","42.3506030386","-71.1677566284",320004
"570021","42.3506355168","-71.1678855682",320005
"570021","42.3506496162","-71.1681118997",320006
"570021","42.3506511291","-71.1682557999",320007
"570021","42.3506436633","-71.168426383",320008
"570021","42.3505920278","-71.168600527",320009
"570021","42.3505849402","-71.1686168416",320010
"570021","42.3505849402","-71.1686168416",330001
"570021","42.3505143417","-71.1687810961",330002
"570021","42.3503257659","-71.1691424065",330003
"570021","42.3501705652","-71.1695638409",330004
"570021","42.3501098967","-71.169841983",330005
"570021","42.3500881282","-71.1700973555",330006
"570021","42.3501113613","-71.1703524933",330007
"570021","42.3501372244","-71.1704722193",330008
"570021","42.3501372244","-71.1704722193",340001
"570021","42.3501694824","-71.1706211374",340002
"570021","42.3502410404","-71.1707909378",340003
"570021","42.3504324353","-71.1714129248",340004
"570021","42.3505281937","-71.1716976535",340005
"570021","42.3506115863","-71.1718803427",340006
"570021","42.3507473981","-71.1721619058",340007
"570021","42.3507620333","-71.1721940151",340008
"570021","42.3507620333","-71.1721940151",350001
"570021","42.3509556035","-71.1726188193",350002
"570021","42.3515454821","-71.1738395576",350003
"570021","42.3516274668","-71.1740107914",350004
"570021","42.3516274668","-71.1740107914",360001
"570021","42.3518165538","-71.1744052941",360002
"570021","42.351997906","-71.1747820812",360003
"570021","42.352020539","-71.1748285788",360004
"570021","42.3520647019","-71.1749197299",360005
"570021","42.3523840197","-71.1755669879",360006
"570021","42.3523840197","-71.1755669879",370001
"570021","42.3524121696","-71.1756238165",370002
"570021","42.3528903603","-71.1765617945",370003
"570021","42.3528903603","-71.1765617945",380001
"570021","42.3529292666","-71.1766381766",380002
"570021","42.3529546595","-71.1766905807",380003
"570021","42.3529830884","-71.1767492586",380004
"570021","42.3534091632","-71.1776982479",380005
"570021","42.3537571906","-71.1784123507",380006
"570021","42.3539146295","-71.1787796632",380007
"570021","42.353934492","-71.1788172985",380008
"570021","42.353934492","-71.1788172985",390001
"570021","42.3540205595","-71.1789792754",390002
"570021","42.3544366309","-71.1796930477",390003
"570021","42.3544984734","-71.1798277721",390004
"570021","42.3545267448","-71.1799289998",390005
"570021","42.3547566502","-71.1810969338",390006
"570021","42.354776457","-71.1812137437",390007
"570021","42.354776457","-71.1812137437",400001
"570021","42.3548500997","-71.1816466052",400002
"570021","42.3549686983","-71.1822616363",400003
"570021","42.3552591002","-71.1822901454",400004
"570021","42.3556040912","-71.182312091",400005
"570021","42.3556040912","-71.182312091",410001
"570021","42.3556952106","-71.182317923",410002
"570021","42.3558644502","-71.1822926549",410003
"570021","42.3559885185","-71.1823057209",410004
"570021","42.3560954179","-71.1823617903",410005
"570021","42.3561949646","-71.1824382454",410006
"570021","42.356321862","-71.1825815293",410007
"570021","42.3563668573","-71.1826782375",410008
"570021","42.3564119913","-71.182825262",410009
"570021","42.3565097438","-71.1832465465",410010
"570021","42.3565498727","-71.1833699182",410011
"570021","42.3566096943","-71.1834698829",410012
"570021","42.35670411","-71.1835767043",410013
"570021","42.3568185194","-71.1836697369",410014
"570021","42.3571246112","-71.1839157238",410015
"570021","42.3573846118","-71.184165273",410016
"570021","42.3575990112","-71.1843969226",410017
"570021","42.3577552835","-71.1845459869",410018
"570021","42.3579669771","-71.1846918158",410019
"570021","42.3579669771","-71.1846918158",420001
"570021","42.3580884947","-71.1847755671",420002
"570021","42.3583882736","-71.1849216988",420003
"570021","42.3588023044","-71.1851038922",420004
"570021","42.3590989489","-71.1852078635",420005
"570021","42.3591802321","-71.1852292886",420006
"570021","42.3593557005","-71.1852739248",420007
"570021","42.3599226262","-71.1853743336",420008
"570021","42.3600747024","-71.1853942971",420009
"570021","42.3600747024","-71.1853942971",430001
"570021","42.36016529","-71.1854064266",430002
"570021","42.3607923685","-71.1855279989",430003
"570021","42.3608324365","-71.1855296497",430004
"570021","42.3612481958","-71.1856419146",430005
"570021","42.3614980748","-71.1857035739",430006
"570021","42.3620417878","-71.1858451764",430007
"570021","42.3620417878","-71.1858451764",440001
"570021","42.3621307592","-71.1858684152",440002
"570021","42.362433844","-71.1859194518",440003
"570021","42.3626853611","-71.1859781452",440004
"570021","42.362919612","-71.1860446951",440005
"570021","42.3632663268","-71.1860955167",440006
"570021","42.3634221677","-71.186087343",440007
"570021","42.3639525969","-71.185987025",440008
"570021","42.3640422793","-71.1859691888",440009
"570021","42.3639585908","-71.1856698871",440010
"570021","42.3639473143","-71.1855600469",440011
"570021","42.3639913983","-71.1854247699",440012
"570021","42.3640688632","-71.1853544505",440013
"570021","42.3641542167","-71.1853592063",440014
"570021","42.3642172191","-71.1854188366",440015
"570021","42.3642695457","-71.1855884169",440016
"570021","42.3642756287","-71.185705684",440017
"570024","42.3505039708","-71.1688007573",10001
"570024","42.3505143417","-71.1687810961",10002
"570024","42.3505920278","-71.168600527",10003
"570024","42.3506436633","-71.168426383",10004
"570024","42.3506511291","-71.1682557999",10005
"570024","42.3506496162","-71.1681118997",10006
"570024","42.3506355168","-71.1678855682",10007
"570024","42.3506030386","-71.1677566284",10008
"570024","42.3505897086","-71.1676068714",10009
"570024","42.3505608342","-71.1673957856",10010
"570024","42.3504910213","-71.1666932613",10011
"570024","42.3504910213","-71.1666932613",20001
"570024","42.350486217","-71.1666451941",20002
"570024","42.3504172111","-71.1661276384",20003
"570024","42.3502983615","-71.1655504167",20004
"570024","42.3502586633","-71.1653930315",20005
"570024","42.3501577402","-71.1651305374",20006
"570024","42.3500279836","-71.1648611679",20007
"570024","42.3500017999","-71.164821723",20008
"570024","42.3500017999","-71.164821723",30001
"570024","42.349943644","-71.1647339855",30002
"570024","42.3496453791","-71.1642694443",30003
"570024","42.3493140096","-71.1637455237",30004
"570024","42.3491200614","-71.1633903072",30005
"570024","42.3491200614","-71.1633903072",40001
"570024","42.3491178543","-71.1633862497",40002
"570024","42.3491012374","-71.1633341773",40003
"570024","42.3490275406","-71.1630937423",40004
"570024","42.3490095603","-71.1627638567",40005
"570024","42.3489811278","-71.1624258886",40006
"570024","42.3489756198","-71.1621388492",40007
"570024","42.3489505036","-71.1616229257",40008
"570024","42.3489509401","-71.1613051502",40009
"570024","42.3489025584","-71.1604386548",40010
"570024","42.3488881749","-71.1601213291",40011
"570024","42.3488881749","-71.1601213291",50001
"570024","42.3488784819","-71.1599057099",50002
"570024","42.348877615","-71.1596127273",50003
"570024","42.3488880209","-71.1593274526",50004
"570024","42.3489015135","-71.1591579504",50005
"570024","42.3489153054","-71.1589969549",50006
"570024","42.3489636839","-71.1586548752",50007
"570024","42.3490186983","-71.1582376624",50008
"570024","42.3490350822","-71.1580259715",50009
"570024","42.3490511771","-71.1578094728",50010
"570024","42.3490776405","-71.1573890839",50011
"570024","42.3490773583","-71.1572943822",50012
"570024","42.3490773583","-71.1572943822",60001
"570024","42.3490767197","-71.1570801935",60002
"570024","42.3490916553","-71.1564760091",60003
"570024","42.3491007286","-71.1557479281",60004
"570024","42.3491115107","-71.1552251515",60005
"570024","42.3491149025","-71.1548008176",60006
"570024","42.3491177444","-71.1546506085",60007
"570024","42.3491239688","-71.1544389718",60008
"570024","42.3491240013","-71.1541759478",60009
"570024","42.3491240013","-71.1541759478",70001
"570024","42.3491238094","-71.1540209461",70002
"570024","42.3491056353","-71.1534531954",70003
"570024","42.3490616743","-71.1526162741",70004
"570024","42.3490400791","-71.1521898582",70005
"570024","42.3490400791","-71.1521898582",80001
"570024","42.3490351188","-71.1520922228",80002
"570024","42.3490282376","-71.1519945979",80003
"570024","42.3489956383","-71.1511073049",80004
"570024","42.3490004422","-71.1506108266",80005
"570024","42.3489563398","-71.1503654339",80006
"570024","42.3489710966","-71.150164848",80007
"570024","42.3489710966","-71.150164848",90001
"570024","42.3489718894","-71.1501548554",90002
"570024","42.3490220147","-71.1499444555",90003
"570024","42.3492057541","-71.1494566037",90004
"570024","42.3492801485","-71.1492863909",90005
"570024","42.3493506526","-71.1491002921",90006
"570024","42.3493506526","-71.1491002921",100001
"570024","42.3493942083","-71.1489857401",100002
"570024","42.3495654243","-71.1486215114",100003
"570024","42.3497440293","-71.1481614255",100004
"570024","42.3497902704","-71.1480279904",100005
"570024","42.3500405093","-71.1473940001",100006
"570024","42.3501120545","-71.1471905038",100007
"570024","42.3501120545","-71.1471905038",110001
"570024","42.3501509571","-71.1470804144",110002
"570024","42.3504400707","-71.1464184538",110003
"570024","42.3507408876","-71.145726456",110004
"570024","42.3507408876","-71.145726456",120001
"570024","42.3507863927","-71.1456222467",120002
"570024","42.3510590429","-71.1449633247",120003
"570024","42.3512342112","-71.1445502202",120004
"570024","42.351331927","-71.1442925573",120005
"570024","42.3514193256","-71.143982049",120006
"570024","42.3515844164","-71.1431520631",120007
"570024","42.3515919975","-71.1431190948",120008
"570024","42.3515919975","-71.1431190948",130001
"570024","42.3516204344","-71.1429979608",130002
"570024","42.3516590307","-71.142790571",130003
"570024","42.3517627307","-71.1424289138",130004
"570024","42.351860933","-71.1421527451",130005
"570024","42.3519332195","-71.1419259258",130006
"570024","42.3520521358","-71.1416048741",130007
"570024","42.352266275","-71.1410213541",130008
"570024","42.3524960883","-71.1403615303",130009
"570024","42.3524960883","-71.1403615303",140001
"570024","42.3525289972","-71.1402673747",140002
"570024","42.3527934942","-71.1395559238",140003
"570024","42.3528911373","-71.1392786395",140004
"570024","42.3529786164","-71.1389980827",140005
"570024","42.3531608209","-71.1384731812",140006
"570024","42.3531608209","-71.1384731812",150001
"570024","42.3532046031","-71.138346775",150002
"570024","42.3535275672","-71.1374707109",150003
"570024","42.3534277773","-71.1368049839",150004
"570024","42.3534180444","-71.1366774035",150005
"57A0005","42.3505039708","-71.1688007573",10001
"57A0005","42.3505143417","-71.1687810961",10002
"57A0005","42.3505920278","-71.168600527",10003
"57A0005","42.3506436633","-71.168426383",10004
"57A0005","42.3506511291","-71.1682557999",10005
"57A0005","42.3506496162","-71.1681118997",10006
"57A0005","42.3506355168","-71.1678855682",10007
"57A0005","42.3506030386","-71.1677566284",10008
"57A0005","42.3505897086","-71.1676068714",10009
"57A0005","42.3505608342","-71.1673957856",10010
"57A0005","42.3504910213","-71.1666932613",10011
"57A0005","42.3504910213","-71.1666932613",20001
"57A0005","42.350486217","-71.1666451941",20002
"57A0005","42.3504172111","-71.1661276384",20003
"57A0005","42.3502983615","-71.1655504167",20004
"57A0005","42.3502586633","-71.1653930315",20005
"57A0005","42.3501577402","-71.1651305374",20006
"57A0005","42.3500279836","-71.1648611679",20007
"57A0005","42.3500017999","-71.164821723",20008
"57A0005","42.3500017999","-71.164821723",30001
"57A0005","42.349943644","-71.1647339855",30002
"57A0005","42.3496453791","-71.1642694443",30003
"57A0005","42.3493140096","-71.1637455237",30004
"57A0005","42.3491200614","-71.1633903072",30005
"57A0005","42.3491200614","-71.1633903072",40001
"57A0005","42.3491178543","-71.1633862497",40002
"57A0005","42.3491012374","-71.1633341773",40003
"57A0005","42.3490275406","-71.1630937423",40004
"57A0005","42.3490095603","-71.1627638567",40005
"57A0005","42.3489811278","-71.1624258886",40006
"57A0005","42.3489756198","-71.1621388492",40007
"57A0005","42.3489505036","-71.1616229257",40008
"57A0005","42.3489509401","-71.1613051502",40009
"57A0005","42.3489025584","-71.1604386548",40010
"57A0005","42.3488881749","-71.1601213291",40011
"57A0005","42.3488881749","-71.1601213291",50001
"57A0005","42.3488784819","-71.1599057099",50002
"57A0005","42.348877615","-71.1596127273",50003
"57A0005","42.3488880209","-71.1593274526",50004
"57A0005","42.3489015135","-71.1591579504",50005
"57A0005","42.3489153054","-71.1589969549",50006
"57A0005","42.3489636839","-71.1586548752",50007
"57A0005","42.3490186983","-71.1582376624",50008
"57A0005","42.3490350822","-71.1580259715",50009
"57A0005","42.3490511771","-71.1578094728",50010
"57A0005","42.3490776405","-71.1573890839",50011
"57A0005","42.3490773583","-71.1572943822",50012
"57A0005","42.3490773583","-71.1572943822",60001
"57A0005","42.3490767197","-71.1570801935",60002
"57A0005","42.3490916553","-71.1564760091",60003
"57A0005","42.3491007286","-71.1557479281",60004
"57A0005","42.3491115107","-71.1552251515",60005
"57A0005","42.3491149025","-71.1548008176",60006
"57A0005","42.3491177444","-71.1546506085",60007
"57A0005","42.3491239688","-71.1544389718",60008
"57A0005","42.3491240013","-71.1541759478",60009
"57A0005","42.3491240013","-71.1541759478",70001
"57A0005","42.3491238094","-71.1540209461",70002
"57A0005","42.3491056353","-71.1534531954",70003
"57A0005","42.3490616743","-71.1526162741",70004
"57A0005","42.3490400791","-71.1521898582",70005
"57A0005","42.3490400791","-71.1521898582",80001
"57A0005","42.3490351188","-71.1520922228",80002
"57A0005","42.3490282376","-71.1519945979",80003
"57A0005","42.3489956383","-71.1511073049",80004
"57A0005","42.3490004422","-71.1506108266",80005
"57A0005","42.3489563398","-71.1503654339",80006
"57A0005","42.3489710966","-71.150164848",80007
"57A0005","42.3489710966","-71.150164848",90001
"57A0005","42.3489718894","-71.1501548554",90002
"57A0005","42.3490220147","-71.1499444555",90003
"57A0005","42.3492057541","-71.1494566037",90004
"57A0005","42.3492801485","-71.1492863909",90005
"57A0005","42.3493506526","-71.1491002921",90006
"57A0005","42.3493506526","-71.1491002921",100001
"57A0005","42.3493942083","-71.1489857401",100002
"57A0005","42.3495654243","-71.1486215114",100003
"57A0005","42.3497440293","-71.1481614255",100004
"57A0005","42.3497902704","-71.1480279904",100005
"57A0005","42.3500405093","-71.1473940001",100006
"57A0005","42.3501120545","-71.1471905038",100007
"57A0005","42.3501120545","-71.1471905038",110001
"57A0005","42.3501509571","-71.1470804144",110002
"57A0005","42.3504400707","-71.1464184538",110003
"57A0005","42.3507408876","-71.145726456",110004
"57A0005","42.3507408876","-71.145726456",120001
"57A0005","42.3507863927","-71.1456222467",120002
"57A0005","42.3510590429","-71.1449633247",120003
"57A0005","42.3512342112","-71.1445502202",120004
"57A0005","42.351331927","-71.1442925573",120005
"57A0005","42.3514193256","-71.143982049",120006
"57A0005","42.3515844164","-71.1431520631",120007
"57A0005","42.3515919975","-71.1431190948",120008
"57A0005","42.3515919975","-71.1431190948",130001
"57A0005","42.3516204344","-71.1429979608",130002
"57A0005","42.3516590307","-71.142790571",130003
"57A0005","42.3517627307","-71.1424289138",130004
"57A0005","42.351860933","-71.1421527451",130005
"57A0005","42.3519332195","-71.1419259258",130006
"57A0005","42.3520521358","-71.1416048741",130007
"57A0005","42.352266275","-71.1410213541",130008
"57A0005","42.3524960883","-71.1403615303",130009
"57A0005","42.3524960883","-71.1403615303",140001
"57A0005","42.3525289972","-71.1402673747",140002
"57A0005","42.3527934942","-71.1395559238",140003
"57A0005","42.3528911373","-71.1392786395",140004
"57A0005","42.3529786164","-71.1389980827",140005
"57A0005","42.3531608209","-71.1384731812",140006
"57A0005","42.3531608209","-71.1384731812",150001
"57A0005","42.3532046031","-71.138346775",150002
"57A0005","42.3535275672","-71.1374707109",150003
